w,eyedist,nosedist,area,target
54,22.978250586152114,7.937253933193772,91.19210492142399,1
54,23.979157616563597,8.94427190999916,107.23805294763609,1
54,24.979991993593593,8.94427190999916,111.71392035015154,1
54,24.919871588754223,9.0,112.13942214939401,1
54,25.0,9.0,112.5,1
54,26.981475126464083,9.9498743710662,134.23114392718256,1
54,25.92296279363144,9.9498743710662,128.96511156122807,1
54,25.92296279363144,10.0,129.6148139681572,1
54,24.919871588754223,8.94427190999916,111.44505372604026,1
54,25.98076211353316,10.954451150103322,142.30249470757707,1
54,24.979991993593593,8.94427190999916,111.71392035015154,1
54,23.979157616563597,9.9498743710662,119.2948029044015,1
54,24.919871588754223,10.0,124.59935794377111,1
54,24.919871588754223,9.9498743710662,123.97479582560318,1
54,23.916521486202797,10.0,119.58260743101398,1
54,23.811761799581316,9.0,107.15292809811592,1
54,24.819347291981714,9.9498743710662,123.47469376354007,1
54,27.83882181415011,11.958260743101398,166.45194501717305,1
54,29.8496231131986,11.958260743101398,178.4747881354675,1
54,32.863353450309965,13.0,213.61179742701478,1
81,34.942810419312295,13.0,227.12826772552992,1
81,42.42640687119285,18.973665961010276,402.49223594996215,1
122,46.73328578219169,19.595917942265423,457.8908166801339,1
122,53.0,16.881943016134134,447.37148992755453,1
122,58.0,16.881943016134134,489.5763474678899,1
81,42.04759208325728,13.416407864998739,282.0638225650358,1
81,37.66961640367472,13.674794331177344,257.5621284272981,1
54,29.9833287011299,10.954451150103322,164.2254547870092,1
54,26.981475126464083,9.9498743710662,134.23114392718256,1
54,25.98076211353316,8.94427190999916,116.18950038622252,1
54,24.979991993593593,8.94427190999916,111.71392035015154,1
54,25.98076211353316,8.94427190999916,116.18950038622252,1
54,24.979991993593593,8.94427190999916,111.71392035015154,1
54,24.919871588754223,9.9498743710662,123.97479582560318,1
54,25.92296279363144,10.0,129.6148139681572,1
54,23.916521486202797,8.94427190999916,106.9579356569675,1
54,23.979157616563597,8.94427190999916,107.23805294763609,1
54,24.919871588754223,10.0,124.59935794377111,1
54,23.979157616563597,8.94427190999916,107.23805294763609,1
54,24.919871588754223,9.9498743710662,123.97479582560318,1
54,23.916521486202797,8.94427190999916,106.9579356569675,1
54,23.979157616563597,9.0,107.9062092745362,1
54,23.979157616563597,9.9498743710662,119.2948029044015,1
54,23.979157616563597,8.94427190999916,107.23805294763609,1
54,22.978250586152114,9.0,103.40212763768452,1
54,23.979157616563597,8.94427190999916,107.23805294763609,1
54,22.978250586152114,8.94427190999916,102.76186062932103,1
54,22.9128784747792,8.94427190999916,102.46950765959598,1
54,22.9128784747792,8.94427190999916,102.46950765959598,1
54,22.9128784747792,8.94427190999916,102.46950765959598,1
54,23.979157616563597,10.954451150103322,131.33925536563697,1
54,23.916521486202797,9.9498743710662,118.98319209031165,1
54,24.919871588754223,9.797958971132712,122.0819396962548,1
54,25.98076211353316,10.954451150103322,142.30249470757707,1
54,26.92582403567252,11.832159566199232,159.2953232207399,1
54,25.92296279363144,10.816653826391969,140.19985734657507,1
54,24.819347291981714,9.9498743710662,123.47469376354007,1
54,22.978250586152114,9.9498743710662,114.3153532995459,1
54,23.979157616563597,9.797958971132712,117.47340124470729,1
54,23.916521486202797,9.9498743710662,118.98319209031165,1
54,24.979991993593593,10.954451150103322,136.82105101189657,1
54,23.916521486202797,9.9498743710662,118.98319209031165,1
54,24.919871588754223,10.0,124.59935794377111,1
54,23.916521486202797,10.954451150103322,130.99618315050253,1
54,23.916521486202797,9.9498743710662,118.98319209031165,1
54,23.916521486202797,10.954451150103322,130.99618315050253,1
54,22.978250586152114,10.954451150103322,125.85706178041819,1
54,23.979157616563597,10.954451150103322,131.33925536563697,1
54,23.979157616563597,9.9498743710662,119.2948029044015,1
54,23.979157616563597,11.0,131.88536689109978,1
54,23.979157616563597,11.0,131.88536689109978,1
54,23.916521486202797,9.9498743710662,118.98319209031165,1
54,22.978250586152114,10.954451150103322,125.85706178041819,1
54,22.9128784747792,9.9498743710662,113.99013115177996,1
54,23.979157616563597,9.9498743710662,119.2948029044015,1
54,23.979157616563597,9.9498743710662,119.2948029044015,1
54,23.979157616563597,10.954451150103322,131.33925536563697,1
54,22.978250586152114,9.9498743710662,114.3153532995459,1
54,23.0,10.954451150103322,125.97618822618821,1
54,23.979157616563597,9.9498743710662,119.2948029044015,1
54,22.9128784747792,9.9498743710662,113.99013115177996,1
54,22.978250586152114,10.0,114.89125293076057,1
54,22.978250586152114,9.9498743710662,114.3153532995459,1
54,23.979157616563597,11.0,131.88536689109978,1
54,23.979157616563597,10.954451150103322,131.33925536563697,1
54,23.979157616563597,11.0,131.88536689109978,1
54,24.0,10.954451150103322,131.45341380123986,1
54,23.979157616563597,11.958260743101398,143.37450958939667,1
81,42.988370520409354,15.491933384829668,332.9864862122786,1
54,24.0,11.958260743101398,143.49912891721678,1
54,24.0,11.0,132.0,1
54,22.978250586152114,10.954451150103322,125.85706178041819,1
54,22.978250586152114,9.9498743710662,114.3153532995459,1
54,22.9128784747792,10.954451150103322,125.49900398011133,1
54,22.978250586152114,10.0,114.89125293076057,1
54,22.978250586152114,10.954451150103322,125.85706178041819,1
54,23.979157616563597,10.0,119.89578808281799,1
54,22.978250586152114,9.9498743710662,114.3153532995459,1
54,22.978250586152114,10.954451150103322,125.85706178041819,1
54,22.978250586152114,10.954451150103322,125.85706178041819,1
54,22.978250586152114,8.94427190999916,102.76186062932103,1
54,21.97726097583591,9.0,98.8976743912616,1
54,21.97726097583591,9.0,98.8976743912616,1
54,21.908902300206645,9.9498743710662,108.9954127475097,1
54,21.908902300206645,9.9498743710662,108.9954127475097,1
54,22.9128784747792,10.0,114.564392373896,1
54,23.916521486202797,9.0,107.62434668791258,1
54,22.978250586152114,7.0,80.4238770515324,1
54,20.97617696340303,6.928203230275509,72.6636084983398,1
54,21.0,7.0,73.5,1
54,20.97617696340303,6.928203230275509,72.6636084983398,1
54,21.0,7.0,73.5,1
54,20.97617696340303,7.745966692414834,81.24038404635961,1
54,21.97726097583591,6.928203230275509,76.13146524269712,1
54,21.908902300206645,6.928203230275509,75.8946638440411,1
54,22.9128784747792,6.928203230275509,79.3725393319377,1
54,23.811761799581316,7.745966692414834,92.2225568936364,1
54,22.80350850198276,7.745966692414834,88.31760866327846,1
54,22.80350850198276,7.745966692414834,88.31760866327846,1
54,22.9128784747792,8.0,91.6515138991168,1
54,22.80350850198276,6.708203932499369,76.48529270389177,1
54,23.916521486202797,7.745966692414834,92.62828941527529,1
54,24.819347291981714,7.937253933193772,98.49873095629202,1
54,23.811761799581316,8.94427190999916,106.4894360957931,1
54,23.811761799581316,7.745966692414834,92.2225568936364,1
54,21.97726097583591,7.937253933193772,87.21955056063979,1
54,23.979157616563597,7.937253933193772,95.16433155337141,1
54,22.978250586152114,7.937253933193772,91.19210492142399,1
54,22.9128784747792,7.937253933193772,90.93266739736606,1
54,22.9128784747792,7.937253933193772,90.93266739736606,1
54,21.97726097583591,7.937253933193772,87.21955056063979,1
54,21.97726097583591,6.928203230275509,76.13146524269712,1
54,21.908902300206645,6.928203230275509,75.8946638440411,1
54,21.97726097583591,7.0,76.92041341542568,1
54,21.97726097583591,7.0,76.92041341542568,1
54,20.904544960366874,7.937253933193772,82.962340854149,1
54,20.904544960366874,7.0,73.16590736128406,1
54,20.97617696340303,7.0,73.41661937191061,1
54,21.97726097583591,7.0,76.92041341542568,1
54,21.97726097583591,7.937253933193772,87.21955056063979,1
54,21.97726097583591,7.937253933193772,87.21955056063979,1
54,22.978250586152114,7.937253933193772,91.19210492142399,1
54,21.97726097583591,8.0,87.90904390334364,1
54,22.0,8.0,88.0,1
54,23.979157616563597,8.0,95.91663046625439,1
54,22.978250586152114,8.0,91.91300234460846,1
54,24.0,7.937253933193772,95.24704719832526,1
54,23.0,7.937253933193772,91.27842023172838,1
54,23.0,7.937253933193772,91.27842023172838,1
54,23.0,7.937253933193772,91.27842023172838,1
54,24.0,7.0,84.0,1
54,24.979991993593593,6.928203230275509,86.53323061113574,1
54,24.919871588754223,7.937253933193772,98.89767439126159,1
54,25.826343140289914,7.937253933193772,102.49512183513906,1
54,25.98076211353316,8.0,103.92304845413264,1
54,26.981475126464083,9.0,121.41663806908838,1
54,27.92848008753788,8.94427190999916,124.89995996796796,1
54,26.92582403567252,10.0,134.6291201783626,1
54,27.982137159266443,9.0,125.919617216699,1
54,28.0,9.0,126.0,1
54,28.982753492378876,8.94427190999916,129.6148139681572,1
54,30.93541659651604,9.9498743710662,153.90175437596545,1
54,31.74901573277509,9.9498743710662,157.9493589730582,1
81,30.854497241083024,10.954451150103322,168.99704139422087,1
54,31.74901573277509,9.9498743710662,157.9493589730582,1
81,30.854497241083024,10.954451150103322,168.99704139422087,1
81,33.76388603226827,11.832159566199232,199.7498435543818,1
81,36.78314831549904,11.958260743101398,219.93123925445425,1
81,39.68626966596886,12.84523257866513,254.88968201949643,1
81,42.42640687119285,13.856406460551018,293.93876913398134,1
81,44.28317965096906,14.45683229480096,320.09725084730115,1
81,46.72258554489466,17.291616465790582,403.9545147662048,1
122,47.486840282335066,17.549928774784245,416.6953323472679,1
81,48.49742261192856,17.549928774784245,425.5631562999786,1
122,47.486840282335066,17.549928774784245,416.6953323472679,1
81,48.49742261192856,17.549928774784245,425.5631562999786,1
122,52.392747589718944,21.79449471770337,570.9367302950477,1
122,49.839743177508446,19.8997487421324,495.8991833024127,1
122,50.84289527554464,19.8997487421324,505.8804206529444,1
122,48.83646178829912,18.894443627691185,461.36888711745615,1
122,49.839743177508446,19.8997487421324,495.8991833024127,1
122,47.486840282335066,20.784609690826528,493.4977203594765,1
122,48.342527861087284,20.784609690826528,502.3902865303031,1
122,47.738873049120045,18.894443627691185,450.9997228380523,1
81,47.738873049120045,18.894443627691185,450.9997228380523,1
122,47.738873049120045,18.894443627691185,450.9997228380523,1
81,47.738873049120045,18.894443627691185,450.9997228380523,1
122,46.61544808322666,18.894443627691185,440.3864779940456,1
81,46.82947789587238,18.894443627691185,442.40846510888554,1
122,46.61544808322666,18.894443627691185,440.3864779940456,1
81,46.82947789587238,18.894443627691185,442.40846510888554,1
122,46.9041575982343,18.894443627691185,443.1139808220906,1
81,45.8257569495584,17.88854381999832,409.8780306383839,1
122,46.9041575982343,18.894443627691185,443.1139808220906,1
81,45.8257569495584,17.88854381999832,409.8780306383839,1
81,46.73328578219169,17.88854381999832,417.99521528362027,1
122,46.73328578219169,17.88854381999832,417.99521528362027,1
81,46.73328578219169,17.88854381999832,417.99521528362027,1
122,46.73328578219169,17.88854381999832,417.99521528362027,1
122,48.83646178829912,18.973665961010276,463.303356344415,1
122,51.84592558726288,21.908902300206645,567.9436591775632,1
122,57.784080852774665,24.919871588754223,719.9859373626681,1
122,66.52067347825036,29.732137494637012,988.9009050455967,1
122,64.0,15.198684153570664,486.35789291426124,0
122,58.787753826796276,14.966629547095765,439.92726671576065,0
122,57.784080852774665,14.0,404.48856596942267,0
122,58.787753826796276,14.0,411.5142767875739,0
122,58.787753826796276,15.0,440.9081537009721,0
122,57.688820407423826,13.96424004376894,402.7902680055713,0
122,57.784080852774665,14.966629547095765,432.416465921454,0
122,58.86425061104575,14.966629547095765,440.4997162314636,0
122,58.92367945062494,15.968719422671311,470.46785224922644,0
122,58.966091951222275,16.881943016134134,497.73110210233,0
122,57.784080852774665,15.874507866387544,458.6469230246727,0
122,56.92099788303083,16.881943016134134,480.46852134140903,0
122,58.86425061104575,15.968719422671311,469.9933510167989,0
122,57.86190456595773,15.874507866387544,459.26462959823067,0
122,57.86190456595773,16.881943016134134,488.41068784374494,0
122,59.924953066314536,17.97220075561143,538.4916433891988,0
122,58.92367945062494,17.97220075561143,529.4940981729635,0
122,58.86425061104575,16.881943016134134,496.8714622515566,0
122,60.794736614282655,17.88854381999832,543.7646549749257,0
122,60.92618484691127,17.88854381999832,544.9403637096449,0
122,62.0,15.874507866387544,492.10974385801387,0
122,61.99193495931547,14.866068747318506,460.7881834422406,0
122,62.0,18.894443627691185,585.7277524584267,0
122,59.924953066314536,17.88854381999832,535.9850744190551,0
122,60.96720429870473,15.0,457.2540322402855,0
122,59.9666574022598,15.968719422671311,478.7953633860712,0
122,58.9915248150105,14.966629547095765,441.4521491622846,0
122,59.99166608788257,15.968719422671311,478.9950417279911,0
122,59.0,16.881943016134134,498.0173189759569,0
122,57.96550698475775,15.968719422671311,462.81745861624535,0
122,57.99137866959192,16.97056274847714,492.07316529150415,0
122,59.86651818838306,15.874507866387544,475.17575695735997,0
122,59.924953066314536,16.97056274847714,508.4800881057192,0
122,59.924953066314536,16.97056274847714,508.4800881057192,0
122,60.868711174132805,16.881943016134134,513.7910567536185,0
122,61.87083319303208,17.97220075561143,555.9775175310599,0
122,62.928530890209096,17.97220075561143,565.4820952072665,0
122,61.87083319303208,18.0,556.8374987372887,0
122,60.473134530963414,14.966629547095765,452.5395010383071,0
122,60.92618484691127,16.97056274847714,516.9758214849123,0
122,59.99166608788257,16.97056274847714,509.0461668650496,0
122,59.79130371550699,15.874507866387544,474.57876058669126,0
122,59.86651818838306,16.97056274847714,507.98425172440136,0
122,60.868711174132805,16.97056274847714,516.4881411997762,0
122,58.92367945062494,18.973665961010276,558.9991055449016,0
122,59.6992462263972,17.97220075561143,536.4634190697442,0
122,59.86651818838306,16.97056274847714,507.98425172440136,0
122,59.924953066314536,16.97056274847714,508.4800881057192,0
122,60.868711174132805,16.881943016134134,513.7910567536185,0
122,59.9666574022598,16.881943016134134,506.176846566494,0
122,61.96773353931867,14.866068747318506,460.60829345551304,0
122,60.92618484691127,15.968719422671311,486.4565756570673,0
122,60.96720429870473,15.874507866387544,483.9121821157224,0
122,61.87083319303208,15.874507866387544,491.08451411136963,0
122,60.96720429870473,15.874507866387544,483.9121821157224,0
122,61.87083319303208,16.881943016134134,522.2499401627539,0
122,61.927376821564145,15.874507866387544,491.5333152493329,0
122,60.92618484691127,16.73320053068151,509.74503430636776,0
122,61.96773353931867,16.73320053068151,518.4592558726289,0
122,63.968742366877905,16.881943016134134,539.958331725699,0
122,59.9666574022598,17.88854381999832,536.3580893395755,0
122,63.92964883369844,15.874507866387544,507.42585665296957,0
122,62.96824596572466,14.966629547095765,471.2112052997042,0
122,63.92964883369844,15.874507866387544,507.42585665296957,0
122,61.87083319303208,16.881943016134134,522.2499401627539,0
122,62.99206299209449,14.866068747318506,468.22216948794727,0
122,62.99206299209449,14.866068747318506,468.22216948794727,0
122,64.0,14.866068747318506,475.7141999141922,0
122,64.99230723708769,15.874507866387544,515.8604462449123,0
122,62.96824596572466,15.968719422671311,502.76112618220594,0
122,59.924953066314536,15.874507866387544,475.63956942205726,0
122,60.868711174132805,17.88854381999832,544.4263035526479,0
122,61.87083319303208,15.874507866387544,491.08451411136963,0
122,60.868711174132805,14.696938456699069,447.29185103241036,0
122,61.927376821564145,15.874507866387544,491.5333152493329,0
122,63.874877690685246,15.874507866387544,506.9911241826626,0
122,60.70420084310476,15.874507866387544,481.82465690331793,0
122,62.80127387243033,14.966629547095765,469.96170056718455,0
122,62.80127387243033,14.866068747318506,466.80402740336336,0
122,61.7980582219215,15.874507866387544,490.50688068568417,0
122,62.8728876384726,15.968719422671311,501.9997509959542,0
122,62.928530890209096,14.966629547095765,470.91400488836604,0
122,63.92964883369844,15.968719422671311,510.4373125076183,0
122,64.87680633323437,15.968719422671311,517.9997586872024,0
122,65.72670690061993,15.968719422671311,524.785670536077,0
122,62.03224967708329,16.97056274847714,526.3610927870714,0
122,61.18823416311342,17.97220075561143,549.843614130418,0
122,58.787753826796276,17.97220075561143,528.2726568733233,0
122,63.047601064592456,16.97056274847714,534.9766350038102,0
122,66.24952830020754,18.0,596.2457547018679,0
122,62.80127387243033,18.76166303929372,589.1281694164692,0
122,64.96922348312314,16.881943016134134,548.4033643222842,0
122,64.87680633323437,16.73320053068151,542.7983050820995,0
122,62.71363488110062,15.968719422671311,500.72821969607423,0
122,63.92964883369844,16.881943016134134,539.6283443259815,0
122,61.927376821564145,18.0,557.3463913940773,0
122,64.96922348312314,17.97220075561143,583.8199636874368,0
122,65.93178292750773,18.894443627691185,622.8721778984834,0
122,68.93475175845634,19.8997487421324,685.8921197972754,0
122,69.74238309665078,20.97617696340303,731.4642848423975,0
122,62.8728876384726,16.97056274847714,533.4941424233259,0
122,59.924953066314536,16.881943016134134,505.82482145501723,0
122,58.0,16.881943016134134,489.5763474678899,0
122,61.87083319303208,15.968719422671311,493.9989878532141,0
122,65.81033353509159,17.0,559.3878350482785,0
122,66.81317235396027,16.97056274847714,566.9285669288504,0
122,62.80127387243033,15.874507866387544,498.4696580535269,0
122,64.87680633323437,14.966629547095765,485.4935632940976,0
122,67.88225099390856,16.0,543.0580079512685,0
122,65.93178292750773,15.968719422671311,526.4230713029207,0
122,66.73080248281148,15.968719422671311,532.8027308488573,0
122,67.7347768875044,16.0,541.8782151000352,0
122,65.62773803811922,18.894443627691185,619.9997983870641,0
122,62.0,16.0,496.0,0
122,58.92367945062494,16.0,471.3894356049995,0
122,61.99193495931547,15.968719422671311,494.9659079168988,0
122,56.78027826631356,15.491933384829668,439.8181442369107,0
122,60.868711174132805,14.866068747318506,452.4392224376662,0
122,56.78027826631356,16.881943016134134,479.28071106607246,0
122,56.859475903318,16.97056274847714,482.468651831391,0
122,55.85696017507576,15.968719422671311,445.9820624195551,0
122,57.784080852774665,15.874507866387544,458.6469230246727,0
122,52.392747589718944,15.716233645501712,411.7083312249098,0
122,54.258639865002145,15.874507866387544,430.66460267823265,0
122,53.24471804789655,14.696938456699069,391.2671721471149,0
122,55.09990925582364,15.491933384829668,426.80206185068977,0
122,58.146367040426526,16.73320053068151,486.48740990903354,0
122,62.609903369994115,14.696938456699069,460.08694830433956,0
122,62.71363488110062,14.866068747318506,466.1526037683368,0
122,63.61603571427569,15.716233645501712,499.90224044306905,0
122,63.36402764976355,16.522711641858304,523.4727786618898,0
122,64.87680633323437,16.73320053068151,542.7983050820995,0
122,66.93280212272605,15.716233645501712,525.9657783544477,0
122,66.81317235396027,15.716233645501712,525.0257136560076,0
122,65.81033353509159,15.874507866387544,522.3533286961997,0
122,62.928530890209096,15.716233645501712,494.499747219349,0
122,64.0,14.866068747318506,475.7141999141922,0
122,63.99218702310463,13.856406460551018,443.35087684586796,0
122,62.99206299209449,14.966629547095765,471.3894356049995,0
122,60.991802727907626,14.966629547095765,456.4208584190692,0
122,60.991802727907626,14.966629547095765,456.4208584190692,0
122,60.92618484691127,13.96424004376894,425.3939350766534,0
122,61.927376821564145,15.968719422671311,494.4504525227983,0
122,61.927376821564145,14.866068747318506,460.3083205852356,0
122,65.0,14.696938456699069,477.65049984271974,0
122,65.0,13.856406460551018,450.3332099679081,0
122,63.99218702310463,14.966629547095765,478.87367854163796,0
122,64.99230723708769,13.856406460551018,450.2799129430492,0
122,65.0,12.84523257866513,417.4700588066167,0
122,62.96824596572466,11.61895003862225,365.81245194771594,0
122,67.9926466612383,9.539392014169456,324.3042552912311,0
122,65.96969000988257,8.48528137423857,279.8856909525744,0
122,70.74602462329597,13.0,459.8491600514238,0
122,69.9714227381436,11.832159566199232,413.95651945584814,0
182,79.09487973314076,12.68857754044952,501.8007572732429,0
182,82.61355820929153,27.712812921102035,1144.7270417003347,0
182,86.7928568489366,31.432467291003423,1364.056816998471,0
122,72.97259759663213,14.696938456699069,536.2368879515844,0
122,67.93379129711516,15.968719422671311,542.4078262709711,0
122,68.8839603971781,13.96424004376894,480.95607907583417,0
122,68.97100840208152,13.856406460551018,477.84516320666046,0
122,68.8839603971781,13.856406460551018,477.2420769378995,0
122,64.72248450113763,13.96424004376894,451.90015490150034,0
122,64.72248450113763,14.866068747318506,481.08445204558427,0
122,65.62773803811922,15.968719422671311,523.9954675376496,0
122,65.3834841531101,13.96424004376894,456.515333805996,0
122,64.62197768561404,15.874507866387544,512.9210465559003,0
122,65.3834841531101,14.966629547095765,489.2851929090027,0
122,63.88270501473775,15.0,479.1202876105331,0
122,65.23802572120036,15.968719422671311,520.8838642154313,0
122,63.245553203367585,14.0,442.7188724235731,0
122,64.70703207534712,14.0,452.9492245274298,0
122,64.87680633323437,17.0,551.4528538324921,0
122,62.928530890209096,16.881943016134134,531.1779362887733,0
122,67.63874629234341,12.96148139681572,438.34917588607374,0
122,65.62773803811922,14.866068747318506,487.813232702845,0
122,65.07687761409578,14.0,455.53814329867043,0
122,68.97100840208152,16.0,551.7680672166522,0
122,69.9714227381436,13.674794331177344,478.4224075019898,0
122,70.97182539571601,14.866068747318506,527.5360177276998,0
122,68.7386354243376,14.966629547095765,514.3928459844674,0
122,66.63332499583073,15.0,499.7499374687305,0
122,64.9307323229917,13.96424004376894,453.3541661879815,0
122,64.99230723708769,15.0,487.4423042781576,0
122,66.9925368977769,15.0,502.4440267333268,0
122,65.99242380758567,15.0,494.9431785568925,0
122,65.99242380758567,14.966629547095765,493.84208002153883,0
122,63.968742366877905,14.966629547095765,478.69823479933575,0
122,66.9925368977769,15.968719422671311,534.8925125667772,0
122,67.97058187186572,16.97056274847714,576.7495123535,0
122,63.80438856379708,20.904544960366874,666.900854700307,0
122,63.80438856379708,19.974984355438178,637.2458316850726,0
122,64.99230723708769,17.97220075561143,584.0273966176587,0
122,66.97014260101288,17.97220075561143,601.8004237286644,0
122,67.0,17.97220075561143,602.0687253129829,0
122,67.0,17.97220075561143,602.0687253129829,0
122,67.0,19.0,636.5,0
122,66.9925368977769,17.97220075561143,602.0016611272763,0
122,66.9925368977769,17.97220075561143,602.0016611272763,0
122,66.9925368977769,17.97220075561143,602.0016611272763,0
122,68.0,18.973665961010276,645.1046426743494,0
122,67.9926466612383,18.973665961010276,645.034882777668,0
122,66.88049042882386,17.88854381999832,598.1972918694969,0
122,66.81317235396027,17.88854381999832,597.5951807034593,0
122,66.93280212272605,17.0,568.9288180431714,0
122,63.92964883369844,16.97056274847714,542.4610585101939,0
122,64.8074069840786,15.491933384829668,501.9960159204453,0
122,68.99275324264136,17.549928774784245,605.4089526923103,0
122,68.41052550594829,18.973665961010276,648.9992295835182,0
122,68.81860213634101,18.973665961010276,652.8705844193013,0
122,67.93379129711516,17.97220075561143,610.4598676407811,0
122,67.93379129711516,15.874507866387544,539.2077521697922,0
122,69.6491205974634,18.973665961010276,660.7495743471954,0
122,72.44308110509934,19.974984355438178,723.5247058670492,0
122,72.56031973468694,20.0,725.6031973468694,0
122,72.6636084983398,20.0,726.636084983398,0
122,71.82617907142215,18.973665961010276,681.4029644784355,0
122,70.74602462329597,18.973665961010276,671.1557196359128,0
122,70.97182539571601,18.894443627691185,670.4865770468489,0
122,68.81860213634101,17.549928774784245,603.8807829364998,0
122,65.3834841531101,15.716233645501712,513.7910567536185,0
122,64.06246951218786,13.416407864998739,429.74410990727955,0
122,67.8159273327439,15.491933384829668,525.299914334659,0
122,66.88049042882386,15.491933384829668,518.0540512340388,0
122,66.93280212272605,15.716233645501712,525.9657783544477,0
122,66.97014260101288,18.76166303929372,628.2356245868266,0
122,66.97014260101288,16.881943016134134,565.2930655863382,0
122,67.9926466612383,15.716233645501712,534.2941605520315,0
122,67.9926466612383,16.522711641858304,561.7114472752,0
122,69.0,16.522711641858304,570.0335516441115,0
122,68.99275324264136,16.73320053068151,577.2347875864724,0
122,65.93178292750773,19.77371993328519,651.8583051553459,0
122,68.53466276272175,18.894443627691185,647.4621610565362,0
122,68.64400920692205,17.97220075561143,616.8419570684212,0
122,67.52777206453653,16.881943016134134,570.0000000000001,0
122,68.81860213634101,16.881943016134134,580.8958598578579,0
122,69.74238309665078,16.881943016134134,588.6934686235275,0
122,69.6491205974634,17.88854381999832,622.9606729160357,0
122,66.93280212272605,17.88854381999832,598.6651818838307,0
122,69.13031173081747,18.973665961010276,655.8277212805203,0
122,68.64400920692205,16.97056274847714,582.4637327765565,0
122,69.2820323027551,16.97056274847714,587.8775382679628,0
122,72.3118247591637,16.881943016134134,610.3820524884395,0
122,69.74238309665078,17.97220075561143,626.7120550938845,0
122,67.10439627923047,18.0,603.9395665130743,0
122,67.40178039191547,17.0,572.9151333312815,0
122,64.9307323229917,18.894443627691185,613.4150307907363,0
122,67.7347768875044,18.0,609.6129919875395,0
122,69.6491205974634,20.0,696.4912059746339,0
122,70.42726744663604,20.97617696340303,738.6474125047755,0
122,66.39277069079132,21.0,697.1240922533088,0
122,59.924953066314536,17.88854381999832,535.9850744190551,0
122,62.80127387243033,16.97056274847714,532.8864794681884,0
122,66.93280212272605,17.97220075561143,601.4648784426237,0
122,72.8285658241325,19.8997487421324,724.6350805750436,0
122,70.9929573971954,20.97617696340303,744.5804187594514,0
122,66.73080248281148,19.0,633.9426235867091,0
122,68.93475175845634,18.973665961010276,653.9724764850582,0
122,66.97014260101288,19.8997487421324,666.3445054924667,0
122,62.8728876384726,18.57417562100671,583.906028398406,0
122,71.74956445860839,21.79449471770337,781.872751795329,0
122,72.99315036357864,22.978250586152114,838.6274500634951,0
122,69.0,20.97617696340303,723.6781052374046,0
122,66.88049042882386,18.894443627691185,631.8348280998762,0
122,63.874877690685246,17.88854381999832,571.3142742834281,0
122,63.968742366877905,15.874507866387544,507.7361519529607,0
122,57.688820407423826,16.73320053068151,482.6593001279474,0
122,62.80127387243033,16.881943016134134,530.1037634275011,0
122,62.80127387243033,15.874507866387544,498.4696580535269,0
122,62.80127387243033,15.874507866387544,498.4696580535269,0
122,62.80127387243033,16.881943016134134,530.1037634275011,0
122,62.71363488110062,16.881943016134134,529.3640051986913,0
122,62.80127387243033,17.88854381999832,561.7116698093428,0
122,63.80438856379708,17.88854381999832,570.6838003658419,0
122,63.874877690685246,17.97220075561143,573.9860625485604,0
122,63.71812928829596,17.88854381999832,569.9122739510003,0
122,62.71363488110062,17.97220075561143,563.5510180986279,0
122,61.70899448216605,18.894443627691185,582.9785587823964,0
122,61.603571325045756,17.88854381999832,550.9990925582365,0
122,62.609903369994115,18.973665961010276,593.9696961966999,0
122,62.609903369994115,17.88854381999832,560.0,0
122,62.489999199871974,18.76166303929372,586.208154156866,0
122,62.71363488110062,18.894443627691185,592.4696194742816,0
122,61.99193495931547,19.974984355438178,619.1439654878338,0
122,63.0,16.97056274847714,534.5727265770299,0
122,60.0,19.0,570.0,0
122,59.99166608788257,18.973665961010276,569.1309163979761,0
122,60.96720429870473,20.97617696340303,639.4294331667882,0
122,63.874877690685246,23.979157616563597,765.8328799418316,0
122,67.88225099390856,21.97726097583591,745.9329728601625,0
122,62.96824596572466,20.904544960366874,658.1612644329656,0
122,56.859475903318,18.973665961010276,539.4163512538344,0
122,55.96427431853289,19.0,531.6606060260624,0
122,58.966091951222275,18.973665961010276,559.401465854354,0
122,58.9915248150105,18.894443627691185,557.3060200643807,0
122,56.96490147450446,18.973665961010276,540.4165060395546,0
122,56.991227395100026,17.88854381999832,509.7450343063677,0
122,57.99137866959192,18.973665961010276,550.1545237476467,0
122,56.991227395100026,18.894443627691185,538.4087666448235,0
122,55.91958512006326,17.88854381999832,500.15997440818876,0
122,56.92099788303083,17.88854381999832,509.11688245431424,0
122,57.784080852774665,17.88854381999832,516.8365312165927,0
122,55.67764362830022,17.74823934929885,494.09007276001813,0
122,55.776339069537364,17.74823934929885,494.9659079168989,0
122,53.99073994677235,17.97220075561143,485.1662086337011,0
122,54.0,18.0,486.0,0
122,53.96295025292817,19.0,512.6480274028175,0
122,50.99019513592785,17.0,433.4166586553867,0
122,48.98979485566356,16.97056274847714,415.6921938165305,0
81,50.0,16.0,400.0,0
122,50.91168824543142,16.881943016134134,429.7441099072796,0
122,50.96076922496363,16.881943016134134,430.158401057099,0
122,50.96076922496363,16.881943016134134,430.158401057099,0
122,50.96076922496363,16.881943016134134,430.158401057099,0
122,53.91660226683428,19.8997487421324,536.4634190697442,0
122,51.91338940966964,16.881943016134134,438.19944089421205,0
